Constituency No.	Constituency Name	Candidate Name	Party	Votes Polled	Position	Win/Lose Margin
84	Karnataka - Haveri	BASAVARAJ TEEKEHALLI	Karnataka Jantha Paksha	247	10	
84	Karnataka - Haveri	KENCHAMMA HANUMANTAPPA NAGANOOR	BhartiyaBahujanKranti Dal	239	11	
84	Karnataka - Haveri	DURAGAPPA GALEPPA MADAR	Independent	221	12	
84	Karnataka - Haveri	RENUKA KENCHALLANAVAR	Republican Party of India (A)	167	13	
85	Karnataka - Byadgi	BALLARY VIRUPAKSHAPPA RUDRAPPA	Bharatiya Janata Party	91721	1	21271
85	Karnataka - Byadgi	S.R.PATIL	Indian National Congress	70450	2	21271
85	Karnataka - Byadgi	None of the Above	None of the Above	1469	3	
85	Karnataka - Byadgi	SHIVABASAPPA CHANNABASAPPA BAGANNANAVAR	Bahujan Samaj Party	875	4	
85	Karnataka - Byadgi	SADAR SHIVAMURTHY BASAPPA	Independent	726	5	
85	Karnataka - Byadgi	UMESH YALLAPPA KARIGAR	Independent	508	6	
85	Karnataka - Byadgi	ARALIMARD ZAKEER HUSAIN	All India Mahila Empowerment Party	448	7	
85	Karnataka - Byadgi	ANNAYYA NAGAPPA CHAVADI	Jana Samanyara Party (Karnataka)	380	8	
85	Karnataka - Byadgi	DAMODAR RAGHAVENDAR MARUTI	Independent	256	9	
86	Karnataka - Hirekerur	BASAVANAGOUDA PATIL	Indian National Congress	72461	1	555
86	Karnataka - Hirekerur	UJANESHWARA BANAKAR	Bharatiya Janata Party	71906	2	555
86	Karnataka - Hirekerur	SIDDAPPA GUDADAPPANAVAR	Janata Dal (Secular)	3597	3	
86	Karnataka - Hirekerur	None of the Above	None of the Above	972	4	
86	Karnataka - Hirekerur	RAJASHEKHAR DUDIHALLI	Independent	555	5	
86	Karnataka - Hirekerur	MAHADEVAPPA MALAMMANAVAR	All India Mahila Empowerment Party	317	6	
86	Karnataka - Hirekerur	PARAMESHAPPA KAGINELLI	Independent	312	7	
86	Karnataka - Hirekerur	MANJUNATH MANOHAR SANU	Independent	193	8	
86	Karnataka - Hirekerur	VEERABHADRAPPA KUMBAR	Karnataka Pragnyavantha Janatha Party	132	9	
86	Karnataka - Hirekerur	VINAY PATIL	Jana Samanyara Party (Karnataka)	110	10	
86	Karnataka - Hirekerur	HARISH INGALAGONDI	Karnataka Jantha Paksha	91	11	
87	Karnataka - Ranibennur	R SHANKAR S/O M RAMACHANDRA	Karnataka Pragnyavantha Janatha Party	63910	1	4338
87	Karnataka - Ranibennur	KRISHNAPPA KOLIWAD S/O BHEEMAPPA KOLIWAD	Indian National Congress	59572	2	4338
87	Karnataka - Ranibennur	BASAVARAJ DR.KELAGAR	Bharatiya Janata Party	48973	3	
87	Karnataka - Ranibennur	None of the Above	None of the Above	1420	4	
87	Karnataka - Ranibennur	RUKMANI SAWKAR	Independent	1226	5	
87	Karnataka - Ranibennur	SHRIPAD SAWKAR	Janata Dal (Secular)	1219	6	
87	Karnataka - Ranibennur	VEERANAGOUDA CHANNAVEERAGOUDA PATIL	Independent	775	7	
87	Karnataka - Ranibennur	HANUMANTAPPA D KABBAR	Independent	740	8	
87	Karnataka - Ranibennur	PARAJAN TABASUM KOPPAL	All India Mahila Empowerment Party	628	9	
87	Karnataka - Ranibennur	SUNIL BANAKAR@ B A SUNIL	Independent	311	10	
87	Karnataka - Ranibennur	DILLEPPPA KENCHAPPA HITTALAMANI	Janata Dal (United)	306	11	
87	Karnataka - Ranibennur	SHIVAYOGISAMI MAHANUBHAVIMATH	Independent	241	12	
88	Karnataka - Hadagalli	P. T. PARAMESHWARA NAIK	Indian National Congress	54097	1	9178
88	Karnataka - Hadagalli	ODO GANGAPPA	Independent	44919	2	9178
88	Karnataka - Hadagalli	CHANDRANAIK. B	Bharatiya Janata Party	28255	3	
88	Karnataka - Hadagalli	KAYANNANAVARA PUTRAPPA	Janata Dal (Secular)	8327	4	
88	Karnataka - Hadagalli	None of the Above	None of the Above	2024	5	
88	Karnataka - Hadagalli	KRISHNA NAIK. L	All India Mahila Empowerment Party	1534	6	
88	Karnataka - Hadagalli	HARISH KUMAR. V	Karnataka Pragnyavantha Janatha Party	824	7	
89	Karnataka - Hagaribommanahalli	BHEEMA NAIK L.B.P.	Indian National Congress	78337	1	7232
89	Karnataka - Hagaribommanahalli	K.NEMIRAJA NAIK	Bharatiya Janata Party	71105	2	7232
89	Karnataka - Hagaribommanahalli	PARAMESHWARA.L	Independent	17058	3	
89	Karnataka - Hagaribommanahalli	S.KRUSHNA NAIK	Janata Dal (Secular)	5100	4	
89	Karnataka - Hagaribommanahalli	B.MALAMMA	Communist Party of India (Marxist)	1493	5	
89	Karnataka - Hagaribommanahalli	None of the Above	None of the Above	1345	6	
89	Karnataka - Hagaribommanahalli	AJJAIAH.H	All India Mahila Empowerment Party	675	7	
89	Karnataka - Hagaribommanahalli	V.HANUMANTHAPPA	All India Forward Bloc	521	8	
89	Karnataka - Hagaribommanahalli	SANTHOSH GULEDATTI	Communist Party of India (Marxist-Leninist) (Liberation)	305	9	
89	Karnataka - Hagaribommanahalli	C.H.LINGAPPA CHALUVADI	Republican Party of India	257	10	
90	Karnataka - Vijayanagara	ANAND SINGH	Indian National Congress	83214	1	8228
90	Karnataka - Vijayanagara	H.R.GAVIYAPPA	Bharatiya Janata Party	74986	2	8228
90	Karnataka - Vijayanagara	DEEPAK SINGH	Janata Dal (Secular)	3835	3	
90	Karnataka - Vijayanagara	None of the Above	None of the Above	1754	4	
90	Karnataka - Vijayanagara	T.S.SHEELA	Independent	638	5	
90	Karnataka - Vijayanagara	G SHAFI SAB	Independent	463	6	
90	Karnataka - Vijayanagara	SHABBIR H	Independent	330	7	
90	Karnataka - Vijayanagara	S.ALIMBASHA	Independent	227	8	
90	Karnataka - Vijayanagara	PA.YA.GANESH	Independent	196	9	
90	Karnataka - Vijayanagara	S.M.MANOHAR	Independent	178	10	
90	Karnataka - Vijayanagara	L.S.BASHEER AHAMED	Independent	173	11	
90	Karnataka - Vijayanagara	UMESH.K	Independent	136	12	
91	Karnataka - Kampli	J N GANESH	Indian National Congress	80592	1	5555
91	Karnataka - Kampli	T H SURESH BABU	Bharatiya Janata Party	75037	2	5555
91	Karnataka - Kampli	K RAGHAVENDRA	Janata Dal (Secular)	4832	3	
91	Karnataka - Kampli	None of the Above	None of the Above	2125	4	
91	Karnataka - Kampli	B SHANTHI LAKSHMI	Pyramid Party of India	1217	5	
91	Karnataka - Kampli	V SHIVASHANKRAPPA	Communist Party of India (Marxist)	1111	6	
91	Karnataka - Kampli	GALI MALLAYYA	Independent	846	7	
92	Karnataka - Siruguppa	M.S. SOMALINGAPPA	Bharatiya Janata Party	82546	1	21271
92	Karnataka - Siruguppa	B. MURALI KRISHNA	Indian National Congress	61275	2	21271
92	Karnataka - Siruguppa	HOSAMANE B. MARUTHI	Janata Dal (Secular)	2482	3	
92	Karnataka - Siruguppa	None of the Above	None of the Above	1997	4	
92	Karnataka - Siruguppa	B.M.VENKATESHA NAYAKA	Independent	1274	5	
92	Karnataka - Siruguppa	B. SREENIVAS	Independent	956	6	
92	Karnataka - Siruguppa	DODDA YALLAPPA	All India Mahila Empowerment Party	813	7	
92	Karnataka - Siruguppa	PARASHU RAMA	Independent	468	8	
92	Karnataka - Siruguppa	M.H.VEERESHAPPA HUNASEMARADAVARU	All India Forward Bloc	340	9	
93	Karnataka - Bellary	B NAGENDRA	Indian National Congress	79186	1	2679
93	Karnataka - Bellary	SANNA PAKKIRAPPA	Bharatiya Janata Party	76507	2	2679
93	Karnataka - Bellary	D RAMESH	Janata Dal (Secular)	3212	3	
93	Karnataka - Bellary	None of the Above	None of the Above	1695	4	
93	Karnataka - Bellary	BASAPPA GADEKAL	All India Mahila Empowerment Party	769	5	
93	Karnataka - Bellary	H PAKKIRAPPA	Independent	660	6	
93	Karnataka - Bellary	B NARAYANAPPA	Independent	401	7	
93	Karnataka - Bellary	RAGHU B	Pyramid Party of India	358	8	
93	Karnataka - Bellary	G ALIVELU	Independent	340	9	
94	Karnataka - Bellary City	G. SOMASEKHARA REDDY	Bharatiya Janata Party	76589	1	16155
94	Karnataka - Bellary City	ANIL.H. LAD	Indian National Congress	60434	2	16155
94	Karnataka - Bellary City	MOHAMAD IQBAL HOTHUR	Janata Dal (Secular)	6255	3	
94	Karnataka - Bellary City	None of the Above	None of the Above	1016	4	
94	Karnataka - Bellary City	MEKALA ESWARA REDDY	Karnataka Pragnyavantha Janatha Party	913	5	
94	Karnataka - Bellary City	ALTAF HUSSAIN	Independent	733	6	
94	Karnataka - Bellary City	B.V.TEJAS	Independent	636	7	
94	Karnataka - Bellary City	M.M. ANANDA KUMAR	Independent	519	8	
94	Karnataka - Bellary City	MOHAMMED ISMAIL	Nationalist Congress Party	442	9	
94	Karnataka - Bellary City	P. VIJAYALAKSHMI	Pyramid Party of India	369	10	
94	Karnataka - Bellary City	RAJASAB	Bharatiya Dr. B.R.Ambedkar Janta Party	345	11	
94	Karnataka - Bellary City	D. PARTHASARATHY	Janahitha Paksha	330	12	
94	Karnataka - Bellary City	GONAL JUMARI. B.	Samajwadi Party	300	13	
94	Karnataka - Bellary City	M. JAYARAMULU	All India Mahila Empowerment Party	295	14	
94	Karnataka - Bellary City	TAPAL GANESH	Janata Dal (United)	233	15	
94	Karnataka - Bellary City	HAFEEZ MOHAMMED ISMAIL @ H.M.ISMAIL	Kalyankari Jantantrik Party	205	16	
94	Karnataka - Bellary City	DR. K.R.RAVIKUMAR	Independent	192	17	
94	Karnataka - Bellary City	U. URUKUNDU	Shivsena	158	18	
94	Karnataka - Bellary City	TEJESH KUMAR. M. PATIL	BhartiyaBahujanKranti Dal	156	19	
94	Karnataka - Bellary City	B.SHEKHARBABU	Independent	153	20	
94	Karnataka - Bellary City	SRINIVAS YADAV	Independent	135	21	
94	Karnataka - Bellary City	HANDI RAFEEQ SAB	Independent	131	22	
94	Karnataka - Bellary City	MADHUSUDANA. P.	Independent	124	23	
94	Karnataka - Bellary City	E. IRAMMA	Independent	119	24	
94	Karnataka - Bellary City	H.V. KIRAN	Ambedkarite Party of India	115	25	
94	Karnataka - Bellary City	GANGI REDDY	Independent	111	26	
94	Karnataka - Bellary City	P. NARAYANA MURTHY	Independent	110	27	
94	Karnataka - Bellary City	VALISAB. P.	Independent	86	28	
94	Karnataka - Bellary City	ANE NARAYANA SWAMY	Independent	63	29	
95	Karnataka - Sandur	E TUKARAM	Indian National Congress	78106	1	14010
95	Karnataka - Sandur	D RAGHAVENDRA (MANJU)	Bharatiya Janata Party	64096	2	14010
95	Karnataka - Sandur	BANGARA HANUMANTA	Independent	7191	3	
95	Karnataka - Sandur	B VASANTH KUMAR	Janata Dal (Secular)	4343	4	
95	Karnataka - Sandur	None of the Above	None of the Above	1803	5	
95	Karnataka - Sandur	A.RAMANJANAPPA	SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST)	1243	6	
95	Karnataka - Sandur	CHETAN.N	All India Mahila Empowerment Party	928	7	
96	Karnataka - Kudligi	N.Y. GOPALAKRISHNA	Bharatiya Janata Party	50085	1	10813
96	Karnataka - Kudligi	N.T. BOMMANNA	Janata Dal (Secular)	39272	2	10813
96	Karnataka - Kudligi	LOKESH. V. NAYAKA	Independent	29514	3	
96	Karnataka - Kudligi	RAGHU GUJJAL	Indian National Congress	23316	4	
96	Karnataka - Kudligi	H.VEERANNA	Communist Party of India	3414	5	
96	Karnataka - Kudligi	None of the Above	None of the Above	2055	6	
96	Karnataka - Kudligi	BASAPPA. N	Sarva Janata Party	1412	7	
96	Karnataka - Kudligi	H. P. SHARANAPPA	All India Mahila Empowerment Party	1035	8	
96	Karnataka - Kudligi	MAHADEVAPPA	Independent	1016	9	
96	Karnataka - Kudligi	G.ESHAPPA	Janata Dal (United)	957	10	
97	Karnataka - Molakalmuru	B. SREERAMULU	Bharatiya Janata Party	84018	1	42045
97	Karnataka - Molakalmuru	B. YOGESH BABU	Indian National Congress	41973	2	42045
97	Karnataka - Molakalmuru	S. THIPPESWAMY	Independent	41152	3	
97	Karnataka - Molakalmuru	PATEL G. M. THIPPESWAMY (YATTINAHATTYGOWDRU)	Janata Dal (Secular)	15262	4	
97	Karnataka - Molakalmuru	S. CHANDRANNA (YATTINAHATTY)	Independent	3223	5	
97	Karnataka - Molakalmuru	K. RAGHAVENDRA	Pyramid Party of India	1427	6	
97	Karnataka - Molakalmuru	S. P. RAJU (SASALAHATTY RAJANNA)	Independent	1366	7	
97	Karnataka - Molakalmuru	None of the Above	None of the Above	1361	8	
97	Karnataka - Molakalmuru	D. H. PARAMESHWARAPPA	Independent	842	9	
97	Karnataka - Molakalmuru	P . SUMALATHA	All India Mahila Empowerment Party	791	10	
97	Karnataka - Molakalmuru	S. CHANDRANNA	Independent	725	11	
97	Karnataka - Molakalmuru	B. GIREESHA	Independent	409	12	
98	Karnataka - Challakere	T RAGHUMURTHY	Indian National Congress	72874	1	13539
98	Karnataka - Challakere	RAVEESH KUMAR	Janata Dal (Secular)	59335	2	13539
98	Karnataka - Challakere	K T KUMARASWAMY	Bharatiya Janata Party	33471	3	
98	Karnataka - Challakere	None of the Above	None of the Above	1730	4	
98	Karnataka - Challakere	K P BHUTHAIAH	Swaraj India	1590	5	
99	Karnataka - Chitradurga	G H THIPPAREDDY	Bharatiya Janata Party	82896	1	32985
99	Karnataka - Chitradurga	K.C.VEERENDRA (PAPPY)	Janata Dal (Secular)	49911	2	32985
99	Karnataka - Chitradurga	H.A. SHANMUKHAPPA (HANUMALI)	Indian National Congress	49014	3	
99	Karnataka - Chitradurga	None of the Above	None of the Above	1427	4	
99	Karnataka - Chitradurga	N.SURESH	Independent	1287	5	
99	Karnataka - Chitradurga	V.S.BHUTHARAJA	Independent	994	6	
99	Karnataka - Chitradurga	M.T.CHANDRANNA	Independent	789	7	
99	Karnataka - Chitradurga	JAGADEESH	Samanya Janatha Party (Loktantrik)	610	8	
99	Karnataka - Chitradurga	P.S.PUTTASWAMY (SWAMY)	Independent	466	9	
99	Karnataka - Chitradurga	DR. DODDAMALLAIAH	Swaraj India	350	10	
99	Karnataka - Chitradurga	B.E.SHYAM SUNDAR KULAKARNI	Bhaarateeya Janashakthi Congress	328	11	
99	Karnataka - Chitradurga	GANESH	Independent	262	12	
99	Karnataka - Chitradurga	M.KIRAN	Independent	218	13	
99	Karnataka - Chitradurga	SYED ISMAIL	All India Mahila Empowerment Party	184	14	
99	Karnataka - Chitradurga	G.S. NAGARAJA	Karnataka Swabhimani Raithara Karmikara Party	183	15	
99	Karnataka - Chitradurga	K.S.SARASWATHI	Samajwadi Party	154	16	
99	Karnataka - Chitradurga	RAJA MADAKARI NAYAKA	Kannada Paksha	153	17	
99	Karnataka - Chitradurga	H.M.HANUMAPPA	Karnataka Jantha Paksha	132	18	
100	Karnataka - Hiriyur	K POORNIMA	Bharatiya Janata Party	77733	1	12875
100	Karnataka - Hiriyur	D SUDHAKAR	Indian National Congress	64858	2	12875
100	Karnataka - Hiriyur	D YASHODHARA	Janata Dal (Secular)	42044	3	
100	Karnataka - Hiriyur	None of the Above	None of the Above	1160	4	
100	Karnataka - Hiriyur	D.N.NAGENDRAIAH	Samajwadi Party	758	5	
100	Karnataka - Hiriyur	M P SRIRANGANATHA	Independent	415	6	
100	Karnataka - Hiriyur	S R RANGASWAMY	Independent	329	7	
100	Karnataka - Hiriyur	SAMIULLA	All India Mahila Empowerment Party	313	8	
100	Karnataka - Hiriyur	MAHESH R	Bharatiya Rashtriya Mahila Sarvodaya Congress	267	9	
100	Karnataka - Hiriyur	N VIJAYALAKSHMI	Karnataka Jantha Paksha	229	10	
100	Karnataka - Hiriyur	RANGAIAH S	Independent	223	11	
100	Karnataka - Hiriyur	A SHIVASHANKARAPPA	Prajaa Raita Raajya Paksha	177	12	
100	Karnataka - Hiriyur	SHASHIKANTH C M	Pyramid Party of India	144	13	
100	Karnataka - Hiriyur	H LOKESH	Republican Party of India (A)	137	14	
101	Karnataka - Hosadurga	GULIHATTI D SHEKAR	Bharatiya Janata Party	90562	1	25992
101	Karnataka - Hosadurga	B G GOVINDAPPA	Indian National Congress	64570	2	25992
101	Karnataka - Hosadurga	SHASHIKUMAR	Janata Dal (Secular)	1575	3	
101	Karnataka - Hosadurga	None of the Above	None of the Above	1326	4	
101	Karnataka - Hosadurga	M S SATHISH JANGAMA	Independent	562	5	
101	Karnataka - Hosadurga	SHAMANTH A R	Independent	287	6	
101	Karnataka - Hosadurga	C S THYAGARAJAN	Independent	221	7	
101	Karnataka - Hosadurga	PRAKASHMURTHY	Karnataka Jantha Paksha	188	8	
101	Karnataka - Hosadurga	G R REVANNA GORAVINAKALLU	Independent	157	9	
101	Karnataka - Hosadurga	MANJUNATHA V BANDRE	Karnataka Pragnyavantha Janatha Party	141	10	
101	Karnataka - Hosadurga	B T GIRISHA	Independent	135	11	
101	Karnataka - Hosadurga	M C DHANANJAYA	Independent	122	12	
102	Karnataka - Holalkere	M. CHANDRAPPA	Bharatiya Janata Party	107976	1	38940
102	Karnataka - Holalkere	H.ANJANEYA	Indian National Congress	69036	2	38940
102	Karnataka - Holalkere	SRINIVASA GADDIGE. T	Janata Dal (Secular)	3553	3	
102	Karnataka - Holalkere	HANUMANTHAPPA DURGA	Independent	1782	4	
102	Karnataka - Holalkere	M.HANUMAKKA	Independent	1402	5	
102	Karnataka - Holalkere	G.SHANTHAPPA	Independent	1015	6	
102	Karnataka - Holalkere	C.T. VISWANATHA	Independent	684	7	
102	Karnataka - Holalkere	NIRANJANA.A.D. CHEELANGI	Ambedkar Samaj Party	523	8	
102	Karnataka - Holalkere	None of the Above	None of the Above	398	9	
102	Karnataka - Holalkere	HULAPPA.R	Independent	281	10	
102	Karnataka - Holalkere	DAYANANDA .T	Bhaarateeya Janashakthi Congress	268	11	
102	Karnataka - Holalkere	H.VITTAL NAIK	Independent	258	12	
102	Karnataka - Holalkere	S.THIPPESWAMY	Republican Sena	215	13	
102	Karnataka - Holalkere	H.RAMACHANDRAPPA	Janata Dal (United)	203	14	
102	Karnataka - Holalkere	G.N.PARAMESHA	Indian New Congress Party	191	15	
102	Karnataka - Holalkere	HOLIYAPPA.K	Independent	144	16	
102	Karnataka - Holalkere	A.BASAVARAJAPPA	Independent	139	17	
102	Karnataka - Holalkere	M.H.SHASHIDHAR	Karnataka Pragnyavantha Janatha Party	119	18	
102	Karnataka - Holalkere	H.ANJANEYA	Independent	113	19	
102	Karnataka - Holalkere	M.DURUGESHAPPA	Independent	94	20	
102	Karnataka - Holalkere	S.MEETYA NAIK	Samajwadi Party	92	21	
103	Karnataka - Jagalur	S.V.RAMACHANDRA	Bharatiya Janata Party	78948	1	29221
103	Karnataka - Jagalur	H.P.RAJESH	Indian National Congress	49727	2	29221
103	Karnataka - Jagalur	DEVENDRAPPA.B	Janata Dal (Secular)	13401	3	
103	Karnataka - Jagalur	A.L.PUSHPA LAKSHMANA SWAMY	Independent	1856	4	
103	Karnataka - Jagalur	None of the Above	None of the Above	855	5	
103	Karnataka - Jagalur	AJJAPPA.T	Communist Party of India (Marxist-Leninist) (Liberation)	847	6	
103	Karnataka - Jagalur	M. NAGENDRAPPA	Independent	531	7	
103	Karnataka - Jagalur	M.B.HANUMANTHAPPA	Independent	509	8	
103	Karnataka - Jagalur	P.BASAVARAJA	Karnataka Rajya Ryota Sangha	464	9	
103	Karnataka - Jagalur	B.H.SIDDAPPA	Samajwadi Party	358	10	
103	Karnataka - Jagalur	G.N.BHEEMAPPA	Independent	341	11	
103	Karnataka - Jagalur	G.KENCHANAGOWDA	Independent	273	12	
103	Karnataka - Jagalur	CHANDRANNA	Independent	225	13	
104	Karnataka - Harapanahalli	G KARUNAKARA REDDY	Bharatiya Janata Party	67603	1	9647
104	Karnataka - Harapanahalli	M P RAVINDRA	Indian National Congress	57956	2	9647
104	Karnataka - Harapanahalli	ARASIKERE N KOTRESH	Janata Dal (Secular)	37685	3	
104	Karnataka - Harapanahalli	None of the Above	None of the Above	954	4	
104	Karnataka - Harapanahalli	ABDUL BHARI	Janahitha Paksha	783	5	
104	Karnataka - Harapanahalli	KRISHNAMURTHY R	Nationalist Congress Party	733	6	
104	Karnataka - Harapanahalli	LALITHAMMA	All India Mahila Empowerment Party	631	7	
104	Karnataka - Harapanahalli	B VINAYAKUMAR	Independent	404	8	
104	Karnataka - Harapanahalli	H T SHREEPATHI	Independent	394	9	
104	Karnataka - Harapanahalli	A T DADAKHALANDAR	Independent	331	10	
104	Karnataka - Harapanahalli	IDLI RAMAPPA	Communist Party of India (Marxist-Leninist) (Liberation)	306	11	
104	Karnataka - Harapanahalli	G KALIVEERAGOUDA	Independent	238	12	
104	Karnataka - Harapanahalli	GADAGI GAJENDRA	Independent	219	13	
104	Karnataka - Harapanahalli	B L CHANNANAIK	Samajwadi Party	177	14	
105	Karnataka - Harihar	S RAMAPPA	Indian National Congress	64801	1	7260
