Constituency No.	Constituency Name	Candidate Name	Party	Votes Polled	Position	Win/Lose Margin
131	Tamil Nadu - Natham	SIVASANKARAN V.DR	Naam Tamilar Katchi	2393	4	
131	Tamil Nadu - Natham	None of the Above	None of the Above	1844	5	
131	Tamil Nadu - Natham	VADIVEL M	Independent	1182	6	
131	Tamil Nadu - Natham	SEERANGAN K	Pattali Makkal Katchi	1155	7	
131	Tamil Nadu - Natham	MURUGASAN C	Independent	1065	8	
131	Tamil Nadu - Natham	SANDHANAKRISHAN M	Indiya Jananayaka Katchi	1044	9	
131	Tamil Nadu - Natham	KRISNAMOORTHI P	Bahujan Samaj Party	649	10	
131	Tamil Nadu - Natham	BALAMURUGAN T	Independent	550	11	
131	Tamil Nadu - Natham	JEYAPAL R	Independent	348	12	
131	Tamil Nadu - Natham	ALAGU A	Independent	335	13	
131	Tamil Nadu - Natham	SENTHILVELU V	Independent	314	14	
131	Tamil Nadu - Natham	PANDI C	Rashtriya Samaj Paksha	259	15	
131	Tamil Nadu - Natham	PONNAN K	Independent	258	16	
131	Tamil Nadu - Natham	BALAGURU R	Independent	228	17	
131	Tamil Nadu - Natham	PITCHAIMUTHU M	Independent	206	18	
131	Tamil Nadu - Natham	VENKATESAN G	Independent	163	19	
131	Tamil Nadu - Natham	CHINNADURAI M	Independent	111	20	
132	Tamil Nadu - Dindigul	SREENIVASAN C	All India Anna Dravida Munnetra Kazhagam	91413	1	20719
132	Tamil Nadu - Dindigul	BASHEER AHAMAED M	Dravida Munnetra Kazhagam	70694	2	20719
132	Tamil Nadu - Dindigul	PANDI N	Communist Party of India (Marxist)	8657	3	
132	Tamil Nadu - Dindigul	THIRUMALAI BALAJI T.A	Bharatiya Janata Party	5079	4	
132	Tamil Nadu - Dindigul	None of the Above	None of the Above	2783	5	
132	Tamil Nadu - Dindigul	PARASURAMAN R	Pattali Makkal Katchi	2718	6	
132	Tamil Nadu - Dindigul	GANESAN M.P	Naam Tamilar Katchi	2227	7	
132	Tamil Nadu - Dindigul	ARASUR MANOHARAN S	Bahujan Samaj Party	429	8	
132	Tamil Nadu - Dindigul	HAKKIM RAJA A	Independent	414	9	
132	Tamil Nadu - Dindigul	BALAJI C.K	Shivsena	261	10	
132	Tamil Nadu - Dindigul	NAVANEETHAKANNAN R	Independent	228	11	
132	Tamil Nadu - Dindigul	THOMAS A	Independent	160	12	
132	Tamil Nadu - Dindigul	SELVARAJ M	Independent	139	13	
132	Tamil Nadu - Dindigul	SRINIVASAN K	Independent	88	14	
132	Tamil Nadu - Dindigul	PHILIPDAS A	Tamizhaga Vaazhvurimai Katchi	78	15	
132	Tamil Nadu - Dindigul	KUMARAPPAN R	Independent	51	16	
133	Tamil Nadu - Vedasandur	PARAMASIVAM V.P.B	All India Anna Dravida Munnetra Kazhagam	97555	1	19938
133	Tamil Nadu - Vedasandur	SIVASAKTHIVEL GOUNDER R	Indian National Congress	77617	2	19938
133	Tamil Nadu - Vedasandur	BALU S.R.K	Desiya Murpokku Dravida Kazhagam	12445	3	
133	Tamil Nadu - Vedasandur	KANNAN R	Independent	2512	4	
133	Tamil Nadu - Vedasandur	None of the Above	None of the Above	2256	5	
133	Tamil Nadu - Vedasandur	PALANICHAMY M	Bahujan Samaj Party	1264	6	
133	Tamil Nadu - Vedasandur	VENGADASH S	Independent	1206	7	
133	Tamil Nadu - Vedasandur	MOHANRAJ S	Naam Tamilar Katchi	932	8	
133	Tamil Nadu - Vedasandur	RAVI K	Independent	481	9	
133	Tamil Nadu - Vedasandur	PALANICHAMY C	Pattali Makkal Katchi	480	10	
133	Tamil Nadu - Vedasandur	SIVARANJANI S	Indiya Jananayaka Katchi	477	11	
133	Tamil Nadu - Vedasandur	PALANISAMY A	Independent	426	12	
133	Tamil Nadu - Vedasandur	MANI P	Kongunadu Makkal Desia Katchi	272	13	
133	Tamil Nadu - Vedasandur	JAYANTHI P	Communist Party of India (Marxist-Leninist) (Liberation)	221	14	
133	Tamil Nadu - Vedasandur	MANEESHANKAR M.G	Rashtriya Samaj Paksha	214	15	
133	Tamil Nadu - Vedasandur	KANNAN P	Independent	200	16	
135	Tamil Nadu - Karur	VIJAYABHASKAR .M.R	All India Anna Dravida Munnetra Kazhagam	81936	1	441
135	Tamil Nadu - Karur	SUBRAMANIAN .BANK .K	Indian National Congress	81495	2	441
135	Tamil Nadu - Karur	RAVI .A	Desiya Murpokku Dravida Kazhagam	6491	3	
135	Tamil Nadu - Karur	SIVASAAMI .K	Bharatiya Janata Party	3995	4	
135	Tamil Nadu - Karur	None of the Above	None of the Above	3595	5	
135	Tamil Nadu - Karur	NANMAARAN .SELVA	Naam Tamilar Katchi	2968	6	
135	Tamil Nadu - Karur	SHANMUGAM .M	Kongunadu Makkal Desia Katchi	1552	7	
135	Tamil Nadu - Karur	MURUGESAN .M	Pattali Makkal Katchi	1376	8	
135	Tamil Nadu - Karur	IMTHIYAZ RIZVI .N	Gandhiya Makkal Iyakkam	421	9	
135	Tamil Nadu - Karur	BOOPATHI .R	Bahujan Samaj Party	413	10	
135	Tamil Nadu - Karur	RAJADURAI .P	Independent	360	11	
135	Tamil Nadu - Karur	VIJAY .J	Independent	358	12	
135	Tamil Nadu - Karur	SARAVANAN .R	Independent	344	13	
135	Tamil Nadu - Karur	SUBRAMANI .K	Independent	304	14	
135	Tamil Nadu - Karur	CHAKRAVARTHY.S	Independent	198	15	
135	Tamil Nadu - Karur	ULAGANATHAN .T	Independent	149	16	
135	Tamil Nadu - Karur	VENKATACHALAM .P	Independent	143	17	
135	Tamil Nadu - Karur	MAHENDRAN .T	Independent	140	18	
135	Tamil Nadu - Karur	SARAVANAN .R	Independent	140	19	
135	Tamil Nadu - Karur	VINOTHKUMAR .G	Independent	124	20	
135	Tamil Nadu - Karur	RAJENDIRAN .M	Independent	119	21	
135	Tamil Nadu - Karur	VELUSAMY .S.M	Ganasangam Party of India	109	22	
135	Tamil Nadu - Karur	ARUMUGAM .S.K	Independent	83	23	
136	Tamil Nadu - Krishnarayapuram	GEETHA M.	All India Anna Dravida Munnetra Kazhagam	83977	1	35301
136	Tamil Nadu - Krishnarayapuram	AIYYAR V. K.	Puthiya Tamilagam	48676	2	35301
136	Tamil Nadu - Krishnarayapuram	SIVANANTHAM K.	Tamil Maanila Congress (Moopanar)	10043	3	
136	Tamil Nadu - Krishnarayapuram	NAVEENKUMAR P.	Bharatiya Janata Party	5673	4	
136	Tamil Nadu - Krishnarayapuram	PAGALAVAN M.	Independent	5153	5	
136	Tamil Nadu - Krishnarayapuram	None of the Above	None of the Above	4742	6	
136	Tamil Nadu - Krishnarayapuram	THAVAMANI P.	Naam Tamilar Katchi	2024	7	
136	Tamil Nadu - Krishnarayapuram	MURUGAN M.	Kongunadu Makkal Desia Katchi	1562	8	
136	Tamil Nadu - Krishnarayapuram	SATHIS KUMAR C.	Independent	1401	9	
136	Tamil Nadu - Krishnarayapuram	ELAVALAGAN L.	Independent	1385	10	
136	Tamil Nadu - Krishnarayapuram	PANDIYAN M.	Pattali Makkal Katchi	1327	11	
136	Tamil Nadu - Krishnarayapuram	KANNAN S.	Ganasangam Party of India	769	12	
136	Tamil Nadu - Krishnarayapuram	SENTHILKUMAR V.	Independent	675	13	
136	Tamil Nadu - Krishnarayapuram	MURUGESAN R.	Bahujan Samaj Party	646	14	
136	Tamil Nadu - Krishnarayapuram	ARIVALAGAN A.	Independent	506	15	
137	Tamil Nadu - Kulithalai	RAMAR .E	Dravida Munnetra Kazhagam	89923	1	11896
137	Tamil Nadu - Kulithalai	CHANDRASEKARAN .R	All India Anna Dravida Munnetra Kazhagam	78027	2	11896
137	Tamil Nadu - Kulithalai	JAMUNA THANGAVEL	Desiya Murpokku Dravida Kazhagam	6726	3	
137	Tamil Nadu - Kulithalai	None of the Above	None of the Above	1906	4	
137	Tamil Nadu - Kulithalai	SEENI .PRAKASU	Naam Tamilar Katchi	1643	5	
137	Tamil Nadu - Kulithalai	SHATHAKATHULLA .N.K.N	Bharatiya Janata Party	1437	6	
137	Tamil Nadu - Kulithalai	CHANDRASEKARAN .T	Independent	1031	7	
137	Tamil Nadu - Kulithalai	MARUTHAIVEERAN .V	Bahujan Samaj Party	950	8	
137	Tamil Nadu - Kulithalai	BALASUBRAMANI .S	Pattali Makkal Katchi	870	9	
137	Tamil Nadu - Kulithalai	JEGANATHAN .M	Independent	554	10	
137	Tamil Nadu - Kulithalai	SELVAM .R	Independent	449	11	
137	Tamil Nadu - Kulithalai	SANKAMADAI ASHOK KUMAR .S	Kongunadu Makkal Desia Katchi	233	12	
137	Tamil Nadu - Kulithalai	CHANDRAN .S	Tamilaga Makkal Munnetra Kazhagam	172	13	
137	Tamil Nadu - Kulithalai	SIVA @ SIVAPERUMAL	People's Party of India(secular)	155	14	
138	Tamil Nadu - Manapparai	CHANDRASEKAR R	All India Anna Dravida Munnetra Kazhagam	91399	1	18277
138	Tamil Nadu - Manapparai	MOHAMED NIZAM M A	Indian Union Muslim League	73122	2	18277
138	Tamil Nadu - Manapparai	KRISHNA GOPAL P	Desiya Murpokku Dravida Kazhagam	26316	3	
138	Tamil Nadu - Manapparai	SENTHIL DEEPAK C	Bharatiya Janata Party	4154	4	
138	Tamil Nadu - Manapparai	None of the Above	None of the Above	3364	5	
138	Tamil Nadu - Manapparai	MOHAIDEEN BASHA J	Independent	2392	6	
138	Tamil Nadu - Manapparai	ARUNAGIRI M	Naam Tamilar Katchi	1849	7	
138	Tamil Nadu - Manapparai	LEEMA SIVAKUMAR A	Pattali Makkal Katchi	826	8	
138	Tamil Nadu - Manapparai	MANIVEL P	All India Forward Bloc (Subhasist)	736	9	
138	Tamil Nadu - Manapparai	MURUGESAN P	Independent	525	10	
138	Tamil Nadu - Manapparai	PANDIAN V	Ezhuchi Tamilargal Munnetra Kazhagam	464	11	
138	Tamil Nadu - Manapparai	SUBRAMANIYAN P	Independent	308	12	
138	Tamil Nadu - Manapparai	PUSPA HENRY RAJ S	People's Party of India(secular)	308	13	
138	Tamil Nadu - Manapparai	PERUMAL R	Anaithu Makkal Munnetra Kazhagam	193	14	
139	Tamil Nadu - Srirangam	VALARMATHI.S	All India Anna Dravida Munnetra Kazhagam	108400	1	14409
139	Tamil Nadu - Srirangam	PALANIYANDI.M	Dravida Munnetra Kazhagam	93991	2	14409
139	Tamil Nadu - Srirangam	RAJESHKUMAR.A	Bharatiya Janata Party	5988	3	
